idx,main_speaker,title,details,posted,url,duration,num_views
bf7f44336e88d3ad496d61cd43bfaf7c,Danielle Allen,An ethical plan for ending the pandemic and restarting the economy,"As COVID-19 continues to spread, the world is facing two existential threats at once: a public health emergency and an economic crisis. Political theorist Danielle Allen describes how we can ethically and democratically address both problems by scaling up ""smart testing,"" which would track positive cases with peer-to-peer software on people's cell phones -- so we can end the pandemic and get back to work. (This virtual conversation is part of the TED Connects series, hosted by head of TED Chris Anderson and business curator Corey Hajim. Recorded April 6, 2020)",Posted Apr 2020,https://www.ted.com/talks/danielle_allen_an_ethical_plan_for_ending_the_pandemic_and_restarting_the_economy,3007,"997,616"
61f7ebc543479b6346bc10dae2dbad2c,Noah Charney,The art forger who tricked the Nazis,"It was one of the strangest trials in Dutch history. The defendant in a 1947 case was an art forger who had counterfeited millions of dollars worth of paintings. But he wasn't arguing his innocence— in fact, his life depended on proving that he had committed fraud. Who was this artist, and why was he on trial for his life? Noah Charney investigates the notorious Han van Meegeren. [Directed by Hype CG, narrated by Addison Anderson, music by Gabriel Maia].",Posted Apr 2020,https://www.ted.com/talks/noah_charney_the_art_forger_who_tricked_the_nazis,292,"526,343"
ce6440da23a0829bdeb47578657f07f3,Yifat Susskind,"In uncertain times, think like a mother","There's a simple and powerful way to confront the world's most pressing crises, says women's rights activist Yifat Susskind: think like a mother. As she puts it: ""When you think like a mother, you prioritize the needs of the many, not the whims of the few."" Follow along as she shares moving stories of people around the world who embody this mindset -- and shows how it can also help you see beyond suffering and act to build a better world.",Posted Apr 2020,https://www.ted.com/talks/yifat_susskind_in_uncertain_times_think_like_a_mother,624,"943,214"
8d2005ec35280deb6a438dc87b225f89,Alexandra Auer,The intangible effects of walls,"More barriers exist now than at the end of World War II, says designer Alexandra Auer. And when you erect one wall, you unwittingly create a second -- an ""us"" versus ""them"" partition in the mind that compromises our collective safety. With intriguing results from her social design project focused on two elementary schools separated by a fence, Auer encourages us to dismantle our biases and regain perspective on all the things we have in common.",Posted Apr 2020,https://www.ted.com/talks/alexandra_auer_the_intangible_effects_of_walls_apr_2020,708,"1,039,755"
b3072cd11f40eb57fd259555264476c6,Elizabeth Gilbert,It's OK to feel overwhelmed. Here's what to do next,"If you're feeling anxious or fearful during the coronavirus pandemic, you're not alone. Offering hope and understanding, author Elizabeth Gilbert reflects on how to stay present, accept grief when it comes and trust in the strength of the human spirit. ""Resilience is our shared genetic inheritance,"" she says. (This virtual conversation is part of the TED Connects series, hosted by head of TED Chris Anderson and head of curation Helen Walters. Recorded April 2, 2020)",Posted Apr 2020,https://www.ted.com/talks/elizabeth_gilbert_it_s_ok_to_feel_overwhelmed_here_s_what_to_do_next,3740,"1,307,567"
4adc9fee977fa04c357ed4c9b52aa3cc,Butterscotch,"""Accept Who I Am""","Firing off her formidable beatboxing skills, musician Butterscotch serenades -- over a hauntingly beautiful backtrack made live on stage -- and shares pieces of her own story as a shoutout to those struggling through dark times. ""We have to be compassionate with ourselves, allow acceptance for who we are -- even on our worst days when we're still doing our best,"" she says.",Posted Apr 2020,https://www.ted.com/talks/butterscotch_accept_who_i_am,630,"21,770"
59c641a72b495d522a7932145d6c02b3,Ethan Lisi,What it's really like to have autism,"""Autism is not a disease; it's just another way of thinking,"" says Ethan Lisi. Offering a glimpse into the way he experiences the world, Lisi breaks down misleading stereotypes about autism, shares insights into common behaviors like stimming and masking and promotes a more inclusive understanding of the spectrum.",Posted Apr 2020,https://www.ted.com/talks/ethan_lisi_what_it_s_really_like_to_have_autism,592,"840,334"
d227f2faf6ec185e54436d86463f499b,Daniel Finkel,Can you solve the sea monster riddle?,"According to legend, once every thousand years a host of sea monsters emerges from the depths to demand tribute from the floating city of Atlantartica. As the ruler of the city, you'd always dismissed the stories... until today, when they rose out of the roiling waters, surrounded your city and demanded a ransom of pearls. Can you figure out which chest of pearls is the ransom? Dan Finkel shows how. [Directed by Artrake Studio, narrated by Addison Anderson].",Posted Apr 2020,https://www.ted.com/talks/daniel_finkel_can_you_solve_the_sea_monster_riddle,295,"763,638"
fe612cc9179e038f97816fce891022a6,Matt Walker,Why sleep matters now more than ever,"A good night's sleep has perhaps never been more important. Sharing wisdom and debunking myths, sleep scientist Matt Walker discusses the impact of sleep on mind and body -- from unleashing your creative powers to boosting your memory and immune health -- and details practices you can start (and stop) doing tonight to get some rest. (This virtual conversation is part of the TED Connects series, hosted by head of TED Chris Anderson and current affairs curator Whitney Pennington Rodgers. Recorded April 1, 2020)",Posted Apr 2020,https://www.ted.com/talks/matt_walker_why_sleep_matters_now_more_than_ever,3641,"1,123,384"
6e67b6ad4cc6b420fe86fb975925fb32,Sonia Shah,"How to make pandemics optional, not inevitable","What can past pandemics teach us how to tackle the current one? Tracing the history of contagions from cholera to Ebola and beyond, science journalist Sonia Shah explains why we're more vulnerable to outbreaks now than ever before, what we can do to minimize the spread of coronavirus and how to prevent future pandemics. (This virtual conversation is part of the TED Connects series, hosted by science curator David Biello and current affairs curator Whitney Pennington Rodgers. Recorded March 31, 2020)",Posted Apr 2020,https://www.ted.com/talks/sonia_shah_how_to_make_pandemics_optional_not_inevitable,2625,"201,134"
c593d7fd658f9ff5bc0c1aee2e9c917e,Mary Ellen Hannibal,How you can help save the monarch butterfly — and the planet,"Monarch butterflies are dying at an alarming rate around the world -- a looming extinction that could also put human life at risk. But we have just the thing to help save these insects, says author Mary Ellen Hannibal: citizen scientists. Learn how these grassroots volunteers are playing a crucial role in measuring and rescuing the monarch's dwindling population -- and how you could join their ranks to help protect nature. (You'll be in good company: Charles Darwin was a citizen scientist!)",Posted Apr 2020,https://www.ted.com/talks/mary_ellen_hannibal_how_you_can_help_save_the_monarch_butterfly_and_the_planet,716,"826,748"
8c1fad5ce0dab8908dee527f88697ce2,Todd Dufresne,History vs. Sigmund Freud,"Working in Vienna at the turn of the 20th century, he began his career as a neurologist before pioneering the discipline of psychoanalysis, and his influence towers above that of all other psychologists in the public eye. But was Sigmund Freud right about human nature? And were his methods scientific? Todd Dufresne puts this controversial figure on trial in History vs. Sigmund Freud. [Directed by Brett Underhill, narrated by Addison Anderson].",Posted Mar 2020,https://www.ted.com/talks/todd_dufresne_history_vs_sigmund_freud,315,"618,896"
5be32167a2dcc08470287a6029b7e4c5,Rabbi Lord Jonathan Sacks,How we can navigate the coronavirus pandemic with courage and hope,"Rabbi Lord Jonathan Sacks offers thoughts on how we can navigate the coronavirus pandemic with courage, hope and empathy. With wisdom and clarity, he speaks on leadership, fear, death, hope and how we could use this moment to build a more just world. Watch for a special, impromptu prayer about halfway through the conversation. (This virtual conversation is part of the TED Connects series, hosted by head of TED Chris Anderson and head of curation Helen Walters. Recorded March 30, 2020)",Posted Mar 2020,https://www.ted.com/talks/rabbi_lord_jonathan_sacks_how_we_can_navigate_the_coronavirus_pandemic_with_courage_and_hope,3878,"211,898"
fa2133f1e5a865a5a5044777824fe147,Martha Minow,How forgiveness can create a more just legal system,"Pardons, commutations and bankruptcy laws are all tools of forgiveness within the US legal system. Are we using them frequently enough, and with fairness? Law professor Martha Minow outlines how these merciful measures can reinforce racial and economic inequality -- and makes the case for creating a system of restorative justice that focuses on accountability and reconciliation rather than punishment.",Posted Mar 2020,https://www.ted.com/talks/martha_minow_how_forgiveness_can_create_a_more_just_legal_system,893,"882,366"
586938c5a53d9b916498a893248a5da3,Priya Parker,How to create meaningful connections while apart,"Author Priya Parker shares tools for creating meaningful connections with friends, family and coworkers during the coronavirus pandemic -- and shows how we can take advantage of gatherings that are unique to this moment of social distancing. ""We don't necessarily need to gather more,"" she says. ""We need to gather better."" (This virtual conversation is part of the TED Connects series, hosted by head of TED Chris Anderson and current affairs curator Whitney Pennington Rodgers. Recorded March 27, 2020)",Posted Mar 2020,https://www.ted.com/talks/priya_parker_how_to_create_meaningful_connections_while_apart,3010,"204,630"
